0.015827338 -4.3544326
0.048920862 -3.638109
0.08920863  -3.1737993
0.14100719  -2.7961768
0.22302158  -2.4108726
0.31079136  -2.104345
0.41294963  -1.829405
0.54100718  -1.5231337
0.67338127  -1.193268
0.76690645  -0.87102898
0.81582731  -0.63512022
0.85035969  -0.31250589
0.87625897  -0.10794664
0.8978417   -0.05296596
0.92374098  -0.029508748
0.98129493   0.0016210533

