0.0014388491 -0.000018328686
0.086330933   0.007315522
0.22158273   -0.0014190581
0.34676258   -0.0022155513
0.45467624   -0.0029021834
0.55107912   -0.0035155747
0.63741005   -0.011938882
0.71510789   -0.020307258
0.77841724   -0.044332086
0.81438846   -0.08393097
0.85035969   -0.32037989
0.86618702   -0.79292067
0.88633091   -1.533205
0.90503594   -2.2813541
0.91798558   -2.7538766
0.95107911   -2.9273152

