0.20863309  -2.7414891
0.26762589  -2.5135184
0.34820143  -2.2778111
0.42589927  -2.0657074
0.49928056  -1.8929463
0.5741007   -1.7044463
0.6359712   -1.531612
0.69496401  -1.3508853
0.75395681  -1.1229146
0.80287767  -0.84763586
0.82302156  -0.65091399
0.83453235  -0.50925521
0.84748199  -0.33610958
0.86618702  -0.16300057
0.88345321  -0.029252405
0.91223019  -0.029435507
0.98129493   0.0016210533

